Disease,Description,Medication,Diet,workout,Precaution_1,Precaution_2,Precaution_3,Precaution_4,Symptoms,Information
Hepatitis E,Hepatitis E is a viral infection that causes liver inflammation.,"['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support']","['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Limit fatty foods,stop alcohol consumption,rest,consult doctor,medication,"Hepatitis B, itching,  fatigue,  yellowish_skin,  dark_urine","Disease: Hepatitis E, Symptoms: Hepatitis B, itching,  fatigue,  yellowish_skin,  dark_urine, Medication: ['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support'], Diet: ['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Hepatitis E,Hepatitis E is a viral infection that causes liver inflammation.,"['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support']","['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Avoid alcohol and caffeine,stop alcohol consumption,rest,consult doctor,medication,"Hepatitis B, itching,  fatigue,  lethargy,  dark_urine","Disease: Hepatitis E, Symptoms: Hepatitis B, itching,  fatigue,  lethargy,  dark_urine, Medication: ['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support'], Diet: ['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Hepatitis E,Hepatitis E is a viral infection that causes liver inflammation.,"['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support']","['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Include vitamin C-rich foods,stop alcohol consumption,rest,consult doctor,medication,"Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin","Disease: Hepatitis E, Symptoms: Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin, Medication: ['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support'], Diet: ['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Hepatitis E,Hepatitis E is a viral infection that causes liver inflammation.,"['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support']","['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consult a healthcare professional,stop alcohol consumption,rest,consult doctor,medication,"Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin","Disease: Hepatitis E, Symptoms: Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin, Medication: ['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support'], Diet: ['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Hepatitis E,Hepatitis E is a viral infection that causes liver inflammation.,"['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support']","['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Rest and conserve energy,stop alcohol consumption,rest,consult doctor,medication,"Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin","Disease: Hepatitis E, Symptoms: Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin, Medication: ['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support'], Diet: ['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Hepatitis E,Hepatitis E is a viral infection that causes liver inflammation.,"['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support']","['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Gradually resume normal diet,stop alcohol consumption,rest,consult doctor,medication,"Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin","Disease: Hepatitis E, Symptoms: Hepatitis B, itching,  fatigue,  lethargy,  yellowish_skin, Medication: ['Alcohol cessation', 'Corticosteroids', 'IV fluids', 'Liver transplant', 'Nutritional support'], Diet: ['Hepatitis E Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Avoid alcohol consumption,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Follow a balanced and nutritious diet,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Stay hydrated,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  yellowish_skin,  nausea,  loss_of_appetite,  yellowing_of_eyes","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  yellowish_skin,  nausea,  loss_of_appetite,  yellowing_of_eyes, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Consume nutrient-rich foods,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  nausea,  loss_of_appetite,  yellowing_of_eyes","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  nausea,  loss_of_appetite,  yellowing_of_eyes, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Include protein-rich foods,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  loss_of_appetite,  yellowing_of_eyes","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  loss_of_appetite,  yellowing_of_eyes, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Limit fatty foods,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  nausea,  yellowing_of_eyes","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  nausea,  yellowing_of_eyes, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Include antioxidants,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Consult a healthcare professional,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Rest and conserve energy,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Alcoholic hepatitis,Alcoholic hepatitis is inflammation of the liver due to alcohol consumption.,"['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide']","['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']",Gradually resume normal diet,stop alcohol consumption,consult doctor,medication,follow up,"Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite","Disease: Alcoholic hepatitis, Symptoms: Hepatitis C,  fatigue,  yellowish_skin,  nausea,  loss_of_appetite, Medication: ['Antibiotics', 'Isoniazid', 'Rifampin', 'Ethambutol', 'Pyrazinamide'], Diet: ['Liver-Healthy Diet', 'Low-fat Diet', 'Fruits and vegetables', 'Whole grains', 'Lean proteins']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consume a high-protein diet,cover mouth,consult doctor,medication,rest,"Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin","Disease: Tuberculosis, Symptoms: Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Include nutrient-rich foods,cover mouth,consult doctor,medication,rest,"Hepatitis D,  vomiting,  fatigue,  yellowish_skin,  dark_urine","Disease: Tuberculosis, Symptoms: Hepatitis D,  vomiting,  fatigue,  yellowish_skin,  dark_urine, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Stay hydrated,cover mouth,consult doctor,medication,rest,"Hepatitis D,  joint_pain,  fatigue,  yellowish_skin,  dark_urine","Disease: Tuberculosis, Symptoms: Hepatitis D,  joint_pain,  fatigue,  yellowish_skin,  dark_urine, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consume foods rich in vitamins A and C,cover mouth,consult doctor,medication,rest,"Hepatitis D,  joint_pain,  vomiting,  yellowish_skin,  dark_urine","Disease: Tuberculosis, Symptoms: Hepatitis D,  joint_pain,  vomiting,  yellowish_skin,  dark_urine, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Include zinc-rich foods,cover mouth,consult doctor,medication,rest,"Hepatitis D,  joint_pain,  vomiting,  fatigue,  dark_urine","Disease: Tuberculosis, Symptoms: Hepatitis D,  joint_pain,  vomiting,  fatigue,  dark_urine, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Limit sugary foods and beverages,cover mouth,consult doctor,medication,rest,"Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin","Disease: Tuberculosis, Symptoms: Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Consult a healthcare professional,cover mouth,consult doctor,medication,rest,"Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin","Disease: Tuberculosis, Symptoms: Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
Tuberculosis,Tuberculosis is a bacterial infection that primarily affects the lungs.,"['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers']","['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']",Rest and conserve energy,cover mouth,consult doctor,medication,rest,"Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin","Disease: Tuberculosis, Symptoms: Hepatitis D,  joint_pain,  vomiting,  fatigue,  yellowish_skin, Medication: ['Antipyretics', 'Decongestants', 'Cough suppressants', 'Antihistamines', 'Pain relievers'], Diet: ['TB Diet', 'High-Calorie Diet', 'Soft and bland foods', 'Hydration', 'Protein-rich foods']"
