Disease,Description,Medication,Diet,workout,Precaution_1,Precaution_2,Precaution_3,Precaution_4,Symptoms,Information
Bệnh lao,Bệnh lao là một bệnh nhiễm trùng do vi khuẩn chủ yếu ảnh hưởng đến phổi.,"['Thuốc chống đối', 'Thuốc thông minh', 'Chất ức chế ho', 'thuốc kháng histamine', 'người giảm đau']]]]]]",.,Tham khảo ý kiến ​​chuyên gia chăm sóc sức khỏe,che miệng,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,"Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin","Bệnh: bệnh lao, triệu chứng: Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin, thuốc: ['Antipyretic', 'thuốc thốt', 'thuốc ức chế ho', 'thuốc kháng histamines', 'thuốc giảm đau'] , 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]"
Bệnh lao,Bệnh lao là một bệnh nhiễm trùng do vi khuẩn chủ yếu ảnh hưởng đến phổi.,"['Thuốc chống đối', 'Thuốc thông minh', 'Chất ức chế ho', 'thuốc kháng histamine', 'người giảm đau']]]]]]",.,Nghỉ ngơi và bảo tồn năng lượng,che miệng,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,"Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin","Bệnh: bệnh lao, triệu chứng: Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin, thuốc: ['Antipyretic', 'thuốc thốt', 'thuốc ức chế ho', 'thuốc kháng histamines', 'thuốc giảm đau'] , 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]"
Bệnh lao,Bệnh lao là một bệnh nhiễm trùng do vi khuẩn chủ yếu ảnh hưởng đến phổi.,"['Thuốc chống đối', 'Thuốc thông minh', 'Chất ức chế ho', 'thuốc kháng histamine', 'người giảm đau']]]]]]",.,Dần dần tiếp tục chế độ ăn uống bình thường,che miệng,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,"Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin","Bệnh: bệnh lao, triệu chứng: Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin, thuốc: ['Antipyretic', 'thuốc thốt', 'thuốc ức chế ho', 'thuốc kháng histamines', 'thuốc giảm đau'] , 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]"
Bệnh lao,Bệnh lao là một bệnh nhiễm trùng do vi khuẩn chủ yếu ảnh hưởng đến phổi.,"['Thuốc chống đối', 'Thuốc thông minh', 'Chất ức chế ho', 'thuốc kháng histamine', 'người giảm đau']]]]]]",.,Thực hiện theo các khuyến nghị y tế,che miệng,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,"Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin","Bệnh: bệnh lao, triệu chứng: Viêm gan D, khớp_pain, nôn mửa, mệt mỏi, vàng_skin, thuốc: ['Antipyretic', 'thuốc thốt', 'thuốc ức chế ho', 'thuốc kháng histamines', 'thuốc giảm đau'] , 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Giữ nước,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever","Bệnh: lạnh thông thường, triệu chứng: viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'chất lỏng IV', 'liệu pháp oxy'], Chế độ ăn uống: [' Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Bao gồm thực phẩm giàu chất dinh dưỡng,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever","Bệnh: lạnh thông thường, triệu chứng: viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'chất lỏng IV', 'liệu pháp oxy'], Chế độ ăn uống: [' Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Tiêu thụ thực phẩm giàu vitamin C và chất chống oxy hóa,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever","Bệnh: lạnh thông thường, triệu chứng: viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'chất lỏng IV', 'liệu pháp oxy'], Chế độ ăn uống: [' Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Bao gồm thực phẩm giàu kẽm,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, nôn mửa, mệt mỏi, high_fever, yellowish_skin","Bệnh: lạnh thông thường, triệu chứng: Viêm gan E, nôn mửa, mệt mỏi, High_fever, Yellowish_skin, Thuốc: ['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'IV Fluids', 'liệu pháp oxy'] Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Hạn chế thực phẩm và đồ uống có đường,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, mệt mỏi, High_fever, Yellowish_skin","Bệnh: lạnh thông thường, triệu chứng: Viêm gan E, khớp_pain, mệt mỏi, high_fever, yellowish_skin, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'IV fluids', 'liệu pháp oxy'] Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Tiêu thụ súp gà,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, high_fever, yellowish_skin","Bệnh: lạnh thông thường, các triệu chứng: Viêm gan E, khớp_pain, nôn mửa, high_fever, yellowish_skin, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'IV fluids', 'liệu pháp oxy'] Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Tham khảo ý kiến ​​chuyên gia chăm sóc sức khỏe,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, vàng_skin","Bệnh: lạnh thông thường, các triệu chứng: Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, vàng_skin, thuốc: ['Thuốc kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'IV Fluids', 'liệu pháp oxy'] Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Nghỉ ngơi và bảo tồn năng lượng,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever","Bệnh: lạnh thông thường, triệu chứng: viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'chất lỏng IV', 'liệu pháp oxy'], Chế độ ăn uống: [' Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Dần dần tiếp tục chế độ ăn uống bình thường,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever","Bệnh: lạnh thông thường, triệu chứng: viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'chất lỏng IV', 'liệu pháp oxy'], Chế độ ăn uống: [' Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Cảm lạnh thông thường,Khí cảm thông thường là nhiễm virus của đường hô hấp trên.,"['Thuốc kháng sinh', 'Thuốc kháng vi -rút', 'Thuốc kháng nấm', 'Chất lỏng IV', 'liệu pháp oxy']]]]","['Chế độ ăn uống lạnh', 'Hydration', 'Chất lỏng ấm', 'Rest', 'Honey và Lemon Tea']]]]",Thực hiện theo các khuyến nghị y tế,uống vitamin c đồ uống giàu,Lấy hơi,Tránh thức ăn lạnh,Hãy kiểm tra sốt,"Viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever","Bệnh: lạnh thông thường, triệu chứng: viêm gan E, khớp_pain, nôn mửa, mệt mỏi, high_fever, thuốc: ['kháng sinh', 'thuốc kháng vi -rút', 'thuốc kháng nấm', 'chất lỏng IV', 'liệu pháp oxy'], Chế độ ăn uống: [' Chế độ ăn uống lạnh ',' hydrat hóa ',' chất lỏng ấm ',' nghỉ ngơi ',' mật ong và trà chanh ']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Giữ nước,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, bụng_pain, sưng_of_stadd","Bệnh: Viêm phổi, Triệu chứng: Viêm gan do rượu, nôn mửa, Yellowish_skin, Bell 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Bao gồm thực phẩm giàu chất dinh dưỡng,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, bụng_pain, sưng_of_stadd","Bệnh: Viêm phổi, Triệu chứng: Viêm gan do rượu, nôn mửa, Yellowish_skin, Bell 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Tiêu thụ thực phẩm giàu vitamin C và chất chống oxy hóa,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, Yellowish_skin, Bụng_Pain, Sưng_of_Stadd, Distence_of_abdomen","Bệnh: Viêm phổi, triệu chứng: Viêm gan có cồn, vàng_skin, bụng 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Bao gồm thực phẩm giàu kẽm,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, bụng_pain, sưng_of_stadd","Bệnh: viêm phổi, triệu chứng: viêm gan do rượu, nôn mửa, bụng_pain, sưng_of_stadd, istence_of_abdomen, thuốc: ['thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh' 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Hạn chế thực phẩm và đồ uống có đường,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, swelling_of_stadd, distence_of_abdomen","Bệnh: Viêm phổi, triệu chứng: viêm gan do rượu, nôn mửa, vàng_skin, sưng_of_stadd, distence_of_abdomen, thuốc: ['thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh' 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Tiêu thụ súp gà,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, bụng_pain, distence_of_abdomen","Bệnh: Viêm phổi, Triệu chứng: Viêm gan có cồn, nôn mửa, Yellowish_skin, Bell 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Tham khảo ý kiến ​​chuyên gia chăm sóc sức khỏe,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, bụng_pain, sưng_of_stadd","Bệnh: Viêm phổi, Triệu chứng: Viêm gan do rượu, nôn mửa, Yellowish_skin, Bell 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Nghỉ ngơi và bảo tồn năng lượng,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, bụng_pain, sưng_of_stadd","Bệnh: Viêm phổi, Triệu chứng: Viêm gan do rượu, nôn mửa, Yellowish_skin, Bell 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Dần dần tiếp tục chế độ ăn uống bình thường,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, bụng_pain, sưng_of_stadd","Bệnh: Viêm phổi, Triệu chứng: Viêm gan do rượu, nôn mửa, Yellowish_skin, Bell 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
Viêm phổi,Viêm phổi là một tình trạng viêm ảnh hưởng đến túi khí trong phổi.,"['Thuốc nhuận tràng', 'thuốc giảm đau', 'tắm ấm', 'nén lạnh', 'chế độ ăn nhiều chất xơ']]]","['Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]",Thực hiện theo các khuyến nghị y tế,Tham khảo ý kiến ​​bác sĩ,thuốc,nghỉ ngơi,Theo dõi,"Viêm gan do rượu, nôn mửa, vàng_skin, bụng_pain, sưng_of_stadd","Bệnh: Viêm phổi, Triệu chứng: Viêm gan do rượu, nôn mửa, Yellowish_skin, Bell 'Chế độ ăn kiêng viêm phổi', 'Chế độ ăn nhiều calo', 'thực phẩm mềm và nhạt nhẽo', 'hydrat hóa', 'thực phẩm giàu protein']]]]]]"
